pue,rt_load,time,compute,cooling,cop,kwrt,potential_rt,total,allow_discharge,max_compute,max_cooling,nostromo_cooling,charging_placeholder,total_max,cust_cooling_rt,nostromo_cooling_rt
1.5404944666666665,2089.8399999999997,2025-08-19 10:45:00,7.349967279999999,3.1726166450210487,2.3166893773739363,1.5181146140475104,2335.573687238688,11.322583925021048,True,10.478072402866767,4.522864612408289,0.9771960656264076,0.0,14.823740949648649,2335.573687238688,643.690572888343
1.5440024,2086.0544666666665,2025-08-19 11:00:00,7.336653559266666,3.191157144209609,2.2990574351937214,1.5297573458418852,2317.7980196791023,11.327810703476276,True,10.464758682133434,4.551760439708919,1.0060918929270377,0.0,14.810427228915316,2317.798019679102,657.6807071145953
1.5628116666666665,2071.2539333333334,2025-08-19 11:15:00,7.284600083533333,3.2998579140135336,2.2075496198178,1.5931691720208199,2225.5442855980305,11.384457997546868,True,10.412705206400101,4.716861226095346,1.1711926793134646,0.0,14.758373753181985,2225.5442855980305,735.1339078623342
1.5647766666666667,2093.506933333333,2025-08-19 11:30:00,7.362863884533333,3.358373721827121,2.192389678575609,1.6041856219123363,2210.260769296211,11.521237606360454,True,10.4909690074001,4.785175331702922,1.2395067849210406,0.0,14.836637554181982,2210.260769296211,772.6704241641532
1.5665783333333332,2082.1554,2025-08-19 11:45:00,7.3229405418,3.3490194472721404,2.186592421183077,1.6084387588323812,2204.41625601947,11.471959989072142,True,10.451045664666768,4.779603900306271,1.23393535352439,0.0,14.796714211448649,2204.41625601947,767.163404107561
1.5711134666666666,2089.4358,2025-08-19 12:00:00,7.348545708600001,3.396853414597003,2.1633390705120608,1.6257275837797949,2180.9733575032596,11.545399123197004,True,10.476650831466769,4.842814967968453,1.2971464211865715,0.0,14.82231937824865,2180.9733575032596,797.8867026237714
1.5739682666666668,2083.7979333333333,2025-08-19 12:15:00,7.328717331533333,3.406451183670147,2.1514229725838296,1.634732009845619,2168.960126447103,11.53516851520348,True,10.4568224544001,4.860421492033061,1.3147529452511804,0.0,14.802491001181982,2168.960126447103,804.2620670132611
1.5772824,2104.6364,2025-08-19 12:30:00,7.4020062187999995,3.4730479148037894,2.1312709759197714,1.6501890373100976,2148.64386237926,11.67505413360379,True,10.530111341666768,4.94076607838306,1.3950975316011789,0.0,14.87577988844865,2148.64386237926,845.4167977477705
1.5659428,2098.6938666666665,2025-08-19 12:45:00,7.381106329066666,3.3772839829697103,2.1855154515541564,1.60923135889934,2203.330507557968,11.558390312036376,True,10.509211451933435,4.808573393731972,1.2629048469500908,0.0,14.854879998715317,2203.3305075579683,784.7876192357295
1.5706512,2071.8105333333333,2025-08-19 13:00:00,7.286557645733333,3.358082864406901,2.169856415088873,1.6208445754950795,2187.543827697898,11.444640510140236,True,10.4146627686001,4.799701351747524,1.254032804965643,0.0,14.760331315381983,2187.543827697898,773.6909657624662
1.5747168,2077.575333333333,2025-08-19 13:15:00,7.306832447333332,3.3993593622675817,2.1494733767892154,1.6362147296067155,2166.9946386768725,11.506191809600914,True,10.4349375702001,4.854648437556985,1.3089798907751042,0.0,14.780606116981982,2166.9946386768725,800.0049547834922
1.5788466666666667,2083.2946,2025-08-19 13:30:00,7.3269471082,3.4411789104245436,2.1291967953203756,1.6517965872059301,2146.552774261085,11.568126018624543,True,10.455052231066768,4.910326867880533,1.364658321098652,0.0,14.80072077784865,2146.552774261085,826.1660858659467
1.5932528666666668,2094.403533333333,2025-08-19 13:45:00,7.366017226733333,3.569910835675601,2.063361682068265,1.70450000625903,2080.1810113006545,11.735928062408934,True,10.4941223496001,5.085934492629058,1.5402659458471772,0.0,14.839790896381981,2080.181011300655,903.6467821597096
1.6038680666666667,2094.4784,2025-08-19 14:00:00,7.366280532799999,3.6482615838662396,2.019120713650581,1.741847318103753,2035.5794161349586,11.814542116666239,True,10.494385655666768,5.197502846024923,1.651834299243042,0.0,14.84005420244865,2035.5794161349588,948.3232439920722
1.6079599999999998,2092.9333333333334,2025-08-19 14:15:00,7.3608465333333335,3.6751002584053323,2.00289679621619,1.755956675673058,2019.2232507233282,11.835946791738667,True,10.4889516562001,5.236890725480963,1.691222178699082,0.0,14.834620202981982,2019.223250723328,963.1343427370363
1.6139338,2124.5668,2025-08-19 14:30:00,7.4721014356,3.787375628343364,1.9728968470096988,1.782657823864782,1988.9787593083408,12.059477063943365,True,10.600206558466768,5.372914744393961,1.8272461976120802,0.0,14.94587510524865,1988.9787593083406,1025.0123008186904
1.6100880666666666,2126.7730666666666,2025-08-19 14:45:00,7.479860875466667,3.763373860449099,1.9875412735566123,1.7695230015055199,2003.7425587376977,12.043234735915767,True,10.607965998333434,5.337230546840909,1.7915620000590282,0.0,14.953634545115317,2003.7425587376977,1012.454768056
1.6128791999999998,2041.7226666666668,2025-08-19 15:00:00,7.180738618666667,3.6009253400175307,1.994137045516114,1.7636701589332067,2010.3920956096201,11.5816639586842,True,10.308843741533435,5.169576366234821,1.6239078194529402,0.0,14.654512288315317,2010.3920956096201,920.7548311840778
1.6153677333333334,2091.7553333333335,2025-08-19 15:15:00,7.356703507333334,3.727077962113098,1.9738528633198726,1.7817944110001542,1989.9425685097035,11.883781469446433,True,10.484808630200103,5.311849137815389,1.7661805910335078,0.0,14.830477176981987,1989.9425685097037,991.237024950661
